stationName,stationId,chargerId,chargerType,address,latitude,longitude,useTime,businessId,bnm,businessName,businessCall,status,statUpdDt,lastTsdt,lastTedt,output,method,zcode,zscode,kind,kindDetail,parkingFree,limitYn
연천군청,ME000164,1,DC 차데모 + AC 3상 + DC 콤보,경기도 연천군 연천읍 연천로 220,38.0962527,127.0750094,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:43,2022-08-10 13:22,2022-08-10 14:02,50,단독,41,41800,A0,A001,유료,제한 없음
춘천휴게소(부산방향),ME000172,1,DC 차데모 + AC 3상 + DC 콤보,강원도 춘천시 동산면 원창리,37.8135838,127.7664419,,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:53,2022-08-11 9:13,2022-08-11 9:53,50,단독,42,42110,C0,C001,유료,제한 없음
치악휴게소(부산방향),ME000175,1,DC 차데모 + AC 3상 + DC 콤보,강원도 원주시 신림면 치악로 416,37.2534111,128.0492506,,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:43,2022-08-11 9:26,2022-08-11 10:06,50,단독,42,42130,C0,C001,유료,제한 없음
치악휴게소(춘천방향),ME000176,1,DC 차데모 + AC 3상 + DC 콤보,강원도 원주시 신림면 다리실2길 32 ,37.2570717,128.0476759,,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:43,2022-08-11 11:23,2022-08-11 11:54,50,단독,42,42130,C0,C001,유료,제한 없음
강릉시청,ME000177,1,DC 차데모 + AC 3상 + DC 콤보,강원도 강릉시 강릉대로 33 ,37.751978,128.875723,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2021-08-03 11:18,2018-08-13 23:33,2018-08-14 8:52,50,단독,42,42150,A0,A001,유료,제한 없음
정동진해변 주차장,ME000179,1,DC 차데모 + AC 3상 + DC 콤보,강원도 강릉시 강동면 정동역길 17,37.6901388,129.0343716,,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:48,2022-08-11 11:31,2022-08-11 12:12,50,단독,42,42150,B0,B004,유료,제한 없음
동해문화예술회관,ME000180,1,DC 차데모 + AC 3상 + DC 콤보,강원도 동해시 평원로 15,37.526056,129.11433,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:48,2022-08-11 11:06,2022-08-11 11:13,50,단독,42,42170,A0,A004,유료,제한 없음
삼척시청,ME000181,1,DC 차데모 + AC 3상 + DC 콤보,강원도 삼척시 중앙로 296,37.448883,129.164245,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-02 0:23,2022-08-01 9:48,2022-08-01 10:28,50,단독,42,42230,A0,A001,유료,제한 없음
홍천강휴게소(춘천방향),ME000182,1,DC 차데모 + AC 3상 + DC 콤보,강원도 홍천군 북방면 소매곡리,37.7131398,127.8269364,,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:43,2022-08-11 9:45,2022-08-11 10:09,50,단독,42,42720,C0,C001,유료,제한 없음
홍천군청,ME000183,1,DC 차데모 + AC 3상 + DC 콤보,강원도 홍천군 홍천읍 석화로 93,37.696355,127.8892,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:48,2022-08-10 18:10,2022-08-10 18:51,50,단독,42,42720,A0,A001,유료,제한 없음
평창알펜시아리조트,ME000188,1,DC 차 데모 + AC 3상,강원도 평창군 대관령면 솔봉로 325,37.656634,128.675545,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2021-11-29 15:08,2021-11-28 9:07,2021-11-28 9:46,50,단독,42,42760,E0,E003,유료,제한 없음
고석정주차장,ME000192,1,DC 차데모 + AC 3상 + DC 콤보,강원도 철원군 동송읍 장흥리 20-15,38.1876596,127.2894321,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:48,2022-08-10 13:19,2022-08-10 13:47,50,단독,42,42780,B0,B004,유료,제한 없음
인제군농특산물전시판매장,ME000193,1,DC 차데모 + AC 3상 + DC 콤보,강원도 인제군 인제읍 상동리 430,38.065226,128.173986,,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:48,2022-08-10 19:55,2022-08-10 20:35,50,단독,42,42810,E0,E001,유료,제한 없음
충북도청,ME000195,1,DC 차데모 + AC 3상 + DC 콤보,충청북도 청주시 상당구 상당로 82,36.635884,127.490675,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:48,2022-08-11 11:59,2022-08-11 12:06,50,단독,43,43110,A0,A003,유료,제한 없음
청주시 차량등록사업소,ME000198,1,DC 차데모 + AC 3상 + DC 콤보,충청북도 청주시 흥덕구 무심서로 857,36.663756,127.465649,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-07-30 14:43,2022-07-30 12:24,2022-07-30 12:35,50,단독,43,43110,A0,A003,유료,제한 없음
충주시청 의회동주차장,ME000202,1,DC 차데모 + AC 3상 + DC 콤보,충청북도 충주시 으뜸로21,36.990123,127.925479,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:48,2022-08-11 10:16,2022-08-11 10:31,50,단독,43,43130,A0,A004,유료,제한 없음
충북제천시 관광정보센터,ME000204,1,DC 차데모 + AC 3상 + DC 콤보,충청북도 제천시 청풍면 교리 산 26,37.01043,128.181144,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:48,2022-08-10 17:02,2022-08-10 17:26,50,단독,43,43150,A0,A004,유료,제한 없음
수산복지회관,ME000205,1,DC 차데모 + AC 3상 + DC 콤보,충청북도 제천시 수산면 월악로26길 37,36.934619,128.185489,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:48,2022-08-09 18:38,2022-08-09 19:11,50,단독,43,43150,A0,A004,유료,제한 없음
속리산휴게소(청원방향),ME000207,1,DC 차데모 + AC 3상 + DC 콤보,충청북도 보은군 마로면 적암리,36.4487013,127.869656,,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:48,2022-08-06 20:32,2022-08-06 20:39,50,단독,43,43720,C0,C001,유료,제한 없음
옥천읍사무소,ME000209,1,DC 차데모 + AC 3상 + DC 콤보,충청북도 옥천군 옥천읍 동부로 15,36.306666,127.57443,,ME,환경부,환경부,1661-9408,상태미확인,2022-07-28 12:53,2022-07-23 17:43,2022-07-23 18:23,50,단독,43,43730,A0,A002,유료,제한 없음
영동읍사무소,ME000211,1,DC 차데모 + AC 3상 + DC 콤보,충청북도 영동군 영동읍 영동황간로 15,36.1708928,127.7760147,,ME,환경부,환경부,1661-9408,상태미확인,2022-07-21 0:28,2022-07-20 18:43,2022-07-20 19:00,50,단독,43,43740,A0,A002,유료,제한 없음
증평인삼관광휴게소,ME000212,1,DC 차데모 + AC 3상 + DC 콤보,충청북도 증평군 증평읍 중부로 2451,36.795447,127.5815,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:43,2022-08-10 17:09,2022-08-10 17:09,50,단독,43,43745,C0,C002,유료,제한 없음
괴산국민체육센터,ME000214,1,DC 차데모 + AC 3상 + DC 콤보,충청북도 괴산군 괴산읍 서부리 654,36.814922,127.784082,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:43,2022-08-10 16:18,2022-08-10 16:42,50,단독,43,43760,A0,A004,유료,제한 없음
푸른내문화센터,ME000215,1,DC 차데모 + AC 3상 + DC 콤보,충청북도 괴산군 청천면 금관로 473,36.658677,127.73911,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:43,2022-08-10 15:44,2022-08-10 16:07,50,단독,43,43760,A0,A004,유료,제한 없음
단양휴게소(부산방향),ME000219,1,DC 차데모 + AC 3상 + DC 콤보,충청북도 단양군 적성면 기동리,36.9947821,128.2883772,,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:43,2022-08-11 11:10,2022-08-11 11:50,50,단독,43,43800,C0,C001,유료,제한 없음
단양휴게소(춘천방향),ME000220,1,DC 차데모 + AC 3상 + DC 콤보,충청북도 단양군 단성면 하방리,36.9435738,128.3233426,,ME,환경부,환경부,1661-9408,상태미확인,2022-07-23 0:28,2022-07-22 21:31,2022-07-22 21:59,50,단독,43,43800,C0,C001,유료,제한 없음
단양관광안내소(단양팔경),ME000221,1,DC 차데모 + AC 3상 + DC 콤보,충청북도 단양군 단양읍 고수리 149-1,36.986529,128.376267,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:43,2022-08-10 10:18,2022-08-10 10:58,50,단독,43,43800,D0,D006,유료,제한 없음
입장휴게소(서울방향),ME000223,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 천안시 서북구 입장면 연곡길 407,36.9428836,127.1941661,,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:48,2022-08-11 9:49,2022-08-11 10:13,50,단독,44,44130,C0,C001,유료,제한 없음
천안휴게소(부산방향),ME000224,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 천안시 동남구 수신면 성남로 793-40 ,36.7304441,127.2629759,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:48,2022-08-11 9:19,2022-08-11 9:32,50,단독,44,44130,C0,C001,유료,제한 없음
정안휴게소(천안방향),ME000225,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 공주시 정안면 장원장자울길 73-47 ,36.5685878,127.1144045,,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:53,2022-08-11 11:20,2022-08-11 11:54,50,단독,44,44150,C0,C001,유료,제한 없음
이인휴게소(천안방향),ME000226,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 공주시 이인면 이인리,36.3520509,127.0692232,,ME,환경부,환경부,1661-9408,상태미확인,2022-08-23 16:38,2022-08-11 11:00,2022-08-11 11:41,50,단독,44,44150,C0,C001,유료,제한 없음
탄천휴게소(논산방향),ME000227,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 공주시 탄천면 장선리 151-6,36.3200333,127.0705915,,ME,환경부,환경부,1661-9408,상태미확인,2022-06-20 15:23,2022-04-10 22:23,2022-04-10 23:04,50,단독,44,44150,C0,C001,유료,제한 없음
정안휴게소(순천방향),ME000228,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 공주시 정안면 석송리 ,36.5717709,127.1127178,,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:48,2022-08-11 10:40,2022-08-11 11:19,50,단독,44,44150,C0,C001,유료,제한 없음
아트센터 고마,ME000229,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 공주시 웅진동 354-6,36.466735,127.109715,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:43,2022-08-07 15:48,2022-08-07 16:16,50,단독,44,44150,A0,A004,유료,제한 없음
둔포면사무소,ME000232,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 아산시 둔포면 둔포리 461-11,36.92976,127.037976,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:48,2022-08-11 8:06,2022-08-11 8:46,50,단독,44,44200,A0,A002,유료,제한 없음
지곡면 공영주차장,ME000234,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 서산시 지곡면 화천리 1301-17,36.86375,126.434241,,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:48,2022-08-10 17:15,2022-08-10 17:27,50,단독,44,44210,B0,B001,유료,제한 없음
벌곡휴게소(대전방향),ME000235,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 논산시 벌곡면 양산리,36.210813,127.2704991,,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:48,2022-08-11 9:58,2022-08-11 10:04,50,단독,44,44230,C0,C001,유료,제한 없음
엄사상점가 공영주차장,ME000236,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 계룡시 엄사면 엄사리 181-3,36.289045,127.242876,,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 11:48,2022-08-06 23:18,2022-08-06 23:41,50,단독,44,44250,B0,B001,유료,제한 없음
면천면사무소,ME000237,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 당진시 면천로 623,36.8162641,126.66494,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2021-11-24 16:28,2021-09-07 16:35,2021-09-07 16:35,50,단독,44,44270,A0,A002,유료,제한 없음
행담도휴게소(서울방향),ME000238,1,DC 차데모 + AC 3상 + DC 콤보,"충청남도 당진시 신평면 서해안고속도로 275,",36.943895,126.806949,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2021-07-23 12:38,2021-07-06 14:37,2021-07-06 13:40,50,단독,44,44270,C0,C001,유료,제한 없음
행담도휴게소(목포방향),ME000239,1,DC 차데모 + AC 3상 + DC 콤보,"충청남도 당진시 신평면 서해안고속도로 275,",36.944564,126.809261,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2021-07-20 20:03,2021-07-12 18:47,2021-07-12 18:42,50,단독,44,44270,C0,C001,유료,제한 없음
인삼랜드휴게소(하남방향),ME000240,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 금산군 군북면 대암길 34-30 ,36.1551665,127.4962759,,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:48,2022-08-09 19:31,2022-08-09 20:02,50,단독,44,44710,C0,C001,유료,제한 없음
인삼랜드휴게소(통영방향),ME000241,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 금산군 군북면 어필각로 300 ,36.1537077,127.4951731,,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:48,2022-08-11 11:16,2022-08-11 11:57,50,단독,44,44710,C0,C001,유료,제한 없음
금산군청,ME000242,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 금산군 금산읍 군청길 13,36.108708,127.486678,,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:48,2022-08-11 8:18,2022-08-11 8:59,50,단독,44,44710,A0,A001,유료,제한 없음
부여백제휴게소(공주방향),ME000243,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 부여군 내산면 서천공주고속도로 26,36.2590649,126.8002163,,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:53,2022-08-10 15:47,2022-08-10 16:08,50,단독,44,44760,C0,C001,유료,제한 없음
부여백제휴게소(서천방향),ME000244,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 부여군 내산면 서천공주고속도로 25 ,36.2571854,126.7959141,,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:53,2022-08-11 11:32,2022-08-11 12:09,50,단독,44,44760,C0,C001,유료,제한 없음
동부여석성휴게소,ME000245,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 부여군 석성면 대백제로 3050,36.252312,126.980859,,ME,환경부,환경부,1661-9408,상태미확인,2022-07-07 22:08,2022-05-05 20:13,2022-05-05 20:54,50,단독,44,44760,C0,C002,유료,제한 없음
서면사무소,ME000246,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 서천군 서면 서인로 761,36.15276,126.549804,,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:43,2022-08-10 18:43,2022-08-10 19:23,50,단독,44,44770,A0,A002,유료,제한 없음
청양읍사무소 앞 공영주차장,ME000247,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 청양군 청양읍 칠갑산로6길 28,36.448522,126.801788,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:53,2022-08-11 10:35,2022-08-11 11:16,50,단독,44,44790,B0,B001,유료,제한 없음
정산면사무소,ME000248,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 청양군 정산면 칠갑산로 1857,36.414679,126.944913,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:43,2022-08-10 10:43,2022-08-10 11:00,50,단독,44,44790,A0,A002,유료,제한 없음
홍주종합경기장,ME000251,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 홍성군 홍성읍 소향리 397-118,36.606382,126.64192,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:43,2022-08-09 15:45,2022-08-09 16:10,50,단독,44,44800,A0,A004,유료,제한 없음
광천생활체육공원,ME000252,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 홍성군 광천읍 홍남로 764-42,36.508184,126.635298,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:43,2022-08-11 8:51,2022-08-11 9:31,50,단독,44,44800,A0,A004,유료,제한 없음
예산복합문화복지센터,ME000253,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 예산군 예산읍 석양리 213-2,36.6999594,126.8407188,,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:48,2022-08-10 22:41,2022-08-10 23:03,50,단독,44,44810,A0,A004,유료,제한 없음
남면사무소,ME000255,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 태안군 남면 달산리 1179,36.671559,126.298053,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-18 19:03,2022-08-07 18:36,2022-08-07 19:17,50,단독,44,44825,A0,A002,유료,제한 없음
태안상설시장 공영주차장,ME000256,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 태안군 태안읍 동백로 251,36.751056,126.2987644,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:28,2022-08-11 8:03,2022-08-11 8:20,50,단독,44,44825,B0,B001,유료,제한 없음
롯데마트 당진점,ME000257,1,DC 차 데모 + AC 3상,충청남도 당진시 정안로 20,36.905631,126.645898,10:00~23:00,ME,환경부,환경부,1661-9408,상태미확인,2022-03-07 14:48,2021-08-09 13:27,2021-08-09 13:46,50,단독,44,44270,E0,E001,유료,제한 없음
삼봉4리사무소,ME000259,1,DC 차데모,충청남도 당진시 석문면 대호만로 1736-7,37.013251,126.537678,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2021-09-10 10:03,2021-08-09 11:40,2021-08-09 12:12,50,단독,44,44270,A0,A004,유료,제한 없음
이마트 전주점,ME000263,1,DC 차데모 + AC 3상 + DC 콤보,전라북도 전주시 완산구 당산로 111,35.83286374,127.1208986,10:00~24:00 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-03-07 14:53,2021-11-23 14:11,2021-11-23 14:45,50,단독,45,45110,E0,E001,유료,제한 없음
전주덕진공원 주차장,ME000264,1,DC 차데모 + AC 3상 + DC 콤보,전라북도 전주시 덕진구 덕진동 2가 179-6,35.848176,127.120498,,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:43,2022-08-10 17:22,2022-08-10 17:55,50,단독,45,45110,B0,B004,유료,제한 없음
예술의 전당,ME000268,1,DC 차데모 + AC 3상 + DC 콤보,전라북도 군산시 지곡동 286-8,35.9607154,126.7090665,,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:43,2022-08-11 5:15,2022-08-11 5:34,50,단독,45,45130,A0,A004,유료,제한 없음
금강철새조망대,ME000269,1,DC 차데모 + AC 3상 + DC 콤보,전라북도 군산시 성산면 성덕리,36.0197065,126.7635205,,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:48,2022-08-09 12:44,2022-08-09 13:25,50,단독,45,45130,A0,A004,유료,제한 없음
여산휴게소(순천방향),ME000270,1,DC 차데모 + AC 3상 + DC 콤보,전라북도 익산시 여산면 호산리 산32-6,36.0479377,127.1026013,,ME,환경부,환경부,1661-9408,상태미확인,2022-08-11 12:53,2022-08-11 11:02,2022-08-11 11:34,50,단독,45,45140,C0,C001,유료,제한 없음
